,SUID,univid,response
22247,2990.0,5c9e49df34cda4f3677e3365,Internationality
22248,2991.0,5c9e4dfb34cda4f3677e3a15,Internationality
22249,2992.0,5c9e4b4134cda4f3677e35a9,Internationality
22250,2992.0,5c9e498134cda4f3677e32c9,Academic excellence
22251,2992.0,5c9e67c234cda4f3677e56bf,Academic excellence
22252,2992.0,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
22253,2992.0,5c9e8dfd34cda4f3677e76f7,Academic excellence
22254,2992.0,5c9e7ead34cda4f3677e6d31,Internationality
22255,2992.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
22256,2992.0,5c9e7ea634cda4f3677e6d25,Specialization
22257,2992.0,5c9e471734cda4f3677e2ed7,Internationality
22258,2992.0,5c9e470b34cda4f3677e2ec5,Internationality
22259,2992.0,5c9e70cf34cda4f3677e623d,Internationality
22260,2992.0,5c9e49df34cda4f3677e3365,Academic excellence
22261,2992.0,5c9e5c9634cda4f3677e44fb,Specialization
22262,2992.0,5c9e4dae34cda4f3677e3997,Academic excellence
22263,2992.0,5c9e884834cda4f3677e6f8b,Academic excellence
22264,2992.0,5c9e8f7734cda4f3677e795b,Academic excellence
22265,2995.0,5c9e5b5e34cda4f3677e42fb,Academic excellence
22266,2995.0,5c9e7d5334cda4f3677e6b03,Academic excellence
22267,2995.0,5c9e7d4d34cda4f3677e6af9,Academic excellence
22268,2995.0,5c9e41e234cda4f3677e264d,Internationality
22269,2995.0,5c9e5c6f34cda4f3677e44bd,Practical relevance / professionalization
22270,2995.0,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
22271,2995.0,5c9e3fc234cda4f3677e22e5,Academic excellence
22272,2995.0,5c9e895334cda4f3677e7141,Specialization
22273,2995.0,5c9e47c134cda4f3677e2fe7,Practical relevance / professionalization
22274,2995.0,5c9e7d3134cda4f3677e6ac9,Soft skills and digital literacy
22275,2995.0,5c9e601934cda4f3677e4ab5,Academic excellence
22276,2995.0,5c9e636734cda4f3677e5027,Academic excellence
22277,2995.0,5c9e61c234cda4f3677e4d7b,Academic excellence
22278,2995.0,5c9e49df34cda4f3677e3365,Academic excellence
22279,2995.0,5c9e8f7734cda4f3677e795b,Academic excellence
22280,2996.0,5c9e677634cda4f3677e5643,Internationality
22281,2996.0,5e8c6df1dc39552aa1e7bdf3,Internationality
22282,2996.0,5c9e41e234cda4f3677e264d,Internationality
22283,2996.0,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
22284,2996.0,5c9e645934cda4f3677e51ad,Practical relevance / professionalization
22285,2996.0,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
22286,2996.0,5c9e8aa234cda4f3677e7365,Specialization
22287,2996.0,5c9e38d734cda4f3677e1795,Internationality
22288,2996.0,5c9e616734cda4f3677e4ce7,Internationality
22289,2996.0,5c9e4b4134cda4f3677e35a9,Internationality
22290,2996.0,5c9e679734cda4f3677e5679,Soft skills and digital literacy
22291,2998.0,5c9e4f5034cda4f3677e3c4f,Practical relevance / professionalization
22292,2998.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22293,2998.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22294,2998.0,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
22295,2998.0,5c9e70cf34cda4f3677e623d,Practical relevance / professionalization
22296,2998.0,5c9e7a9134cda4f3677e666d,Practical relevance / professionalization
22297,2998.0,5c9e636734cda4f3677e5027,Specialization
22298,2998.0,5c9e5cf434cda4f3677e4593,Internationality
22299,2998.0,5c9e7d6934cda4f3677e6b27,Internationality
22300,2998.0,5c9e61c234cda4f3677e4d7b,Internationality
22301,2998.0,5c9e49df34cda4f3677e3365,Internationality
22302,2998.0,5c9e61ba34cda4f3677e4d6d,Internationality
22303,2998.0,5c9e8f7734cda4f3677e795b,Internationality
22304,2999.0,5c9e5a4734cda4f3677e4135,Internationality
22305,3000.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
22306,3000.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
22307,3000.0,5e8c6df1dc39552aa1e7bdf3,Internationality
22308,3000.0,5c9e7ea634cda4f3677e6d25,Specialization
22309,3000.0,5c9e4b9334cda4f3677e3635,Practical relevance / professionalization
22310,3000.0,5c9e40b034cda4f3677e245d,Academic excellence
22311,3000.0,5c9e7e5734cda4f3677e6ca9,Internationality
22312,3000.0,5c9e636734cda4f3677e5027,Specialization
22313,3000.0,5c9e61c234cda4f3677e4d7b,Practical relevance / professionalization
22314,3000.0,5c9e635334cda4f3677e5005,Internationality
22315,3001.0,5c9e70bd34cda4f3677e621f,Specialization
22316,3001.0,5c9e7a6834cda4f3677e662b,Specialization
22317,3001.0,5c9e4e9534cda4f3677e3b17,Specialization
22318,3001.0,5c9e7c2734cda4f3677e690f,Internationality
22319,3001.0,5c9e3ffb34cda4f3677e233b,Academic excellence
22320,3001.0,5c9e7d3134cda4f3677e6ac9,Internationality
22321,3001.0,5c9e7cb934cda4f3677e69ff,Internationality
22322,3001.0,5c9e34d534cda4f3677e1107,Academic excellence
22323,3001.0,5c9e4b4734cda4f3677e35b5,Academic excellence
22324,3001.0,5c9e65e134cda4f3677e539d,Specialization
22325,3001.0,5c9e519734cda4f3677e4003,Academic excellence
22326,3002.0,5c9e7dd034cda4f3677e6bcb,Internationality
22327,3002.0,5c9e7db234cda4f3677e6b9b,Specialization
22328,3002.0,5c9e638234cda4f3677e5051,Soft skills and digital literacy
22329,3002.0,5c9e7d7a34cda4f3677e6b41,Practical relevance / professionalization
22330,3002.0,5c9e61c234cda4f3677e4d7b,Academic excellence
22331,3002.0,5c9e3ab234cda4f3677e1a9b,Specialization
22332,3002.0,5c9e3a5934cda4f3677e1a09,Soft skills and digital literacy
22333,3002.0,5c9e371334cda4f3677e14a9,Academic excellence
22334,3002.0,5c9e49df34cda4f3677e3365,Academic excellence
22335,3002.0,5c9e4dae34cda4f3677e3997,Practical relevance / professionalization
22336,3004.0,5c9e5a4734cda4f3677e4135,Soft skills and digital literacy
22337,3004.0,5c9e355634cda4f3677e11d7,Internationality
22338,3004.0,5c9e498834cda4f3677e32d7,Soft skills and digital literacy
22339,3004.0,5c9e7dd034cda4f3677e6bcd,Internationality
22340,3004.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
22341,3004.0,5c9e7cb934cda4f3677e69ff,Internationality
22342,3004.0,5c9e5a3234cda4f3677e4111,Soft skills and digital literacy
22343,3004.0,5c9e515e34cda4f3677e3fa7,Academic excellence
22344,3004.0,5c9e884834cda4f3677e6f8b,Specialization
22345,3004.0,5c9e623434cda4f3677e4e37,Practical relevance / professionalization
22346,3005.0,5c9e7d6634cda4f3677e6b23,Specialization
22347,3005.0,5c9e7d6034cda4f3677e6b19,Specialization
22348,3005.0,5c9e5a4734cda4f3677e4135,Internationality
22349,3005.0,5c9e4e9534cda4f3677e3b17,Specialization
22350,3005.0,5c9e38d734cda4f3677e1795,Academic excellence
22351,3005.0,5c9e616734cda4f3677e4ce7,Academic excellence
22352,3005.0,5c9e5a3234cda4f3677e4111,Practical relevance / professionalization
22353,3005.0,5c9e515e34cda4f3677e3fa7,Academic excellence
22354,3005.0,5c9e371334cda4f3677e14a9,Internationality
22355,3005.0,5c9e4c6234cda4f3677e378d,Practical relevance / professionalization
22356,3005.0,5c9e4b8f34cda4f3677e362f,Practical relevance / professionalization
22357,3005.0,5c9e49df34cda4f3677e3365,Academic excellence
22358,3005.0,5c9e50f934cda4f3677e3f03,Internationality
22359,3006.0,5e84b4001ead1a77be3bd395,Internationality
22360,3006.0,5c9e4c3134cda4f3677e373b,Specialization
22361,3006.0,5c9e498134cda4f3677e32c9,Internationality
22362,3006.0,5c9e67c234cda4f3677e56bf,Internationality
22363,3006.0,5c9e47c134cda4f3677e2fe7,Specialization
22364,3006.0,5c9e420034cda4f3677e267f,Internationality
22365,3006.0,5c9e420034cda4f3677e267f,Internationality
22366,3006.0,5c9e7ea034cda4f3677e6d1b,Soft skills and digital literacy
22367,3006.0,5c9e8dfd34cda4f3677e76f7,Soft skills and digital literacy
22368,3006.0,5c9e7ead34cda4f3677e6d31,Specialization
22369,3006.0,5c9e7ea034cda4f3677e6d1b,Specialization
22370,3006.0,5c9e7ea634cda4f3677e6d25,Practical relevance / professionalization
22371,3007.0,5c9e677634cda4f3677e5643,Internationality
22372,3007.0,5c9e38d734cda4f3677e1795,Specialization
22373,3007.0,5c9e616734cda4f3677e4ce7,Specialization
22374,3007.0,5c9e496834cda4f3677e32a1,Practical relevance / professionalization
22375,3007.0,5c9e4b4134cda4f3677e35a9,Practical relevance / professionalization
22376,3007.0,5c9e40b034cda4f3677e245d,Soft skills and digital literacy
22377,3007.0,5c9e7dfd34cda4f3677e6c17,Practical relevance / professionalization
22378,3007.0,5c9e470b34cda4f3677e2ec5,Specialization
22379,3007.0,5c9e470a34cda4f3677e2ec3,Academic excellence
22380,3007.0,5c9e7eb934cda4f3677e6d45,Specialization
22381,3007.0,5c9e7e5734cda4f3677e6ca9,Internationality
22382,3008.0,5c9e7d6634cda4f3677e6b23,Internationality
22383,3008.0,5c9e677634cda4f3677e5643,Specialization
22384,3008.0,5c9e498a34cda4f3677e32d9,Specialization
22385,3008.0,5c9e498a34cda4f3677e32d9,Specialization
22386,3008.0,5e8c879823d6684db014ea30,Internationality
22387,3008.0,5e84b4001ead1a77be3bd395,Specialization
22388,3008.0,5c9e7dfd34cda4f3677e6c17,Specialization
22389,3008.0,5c9e718634cda4f3677e6369,Internationality
22390,3008.0,5c9e3ffb34cda4f3677e233b,Internationality
22391,3008.0,5c9e616934cda4f3677e4ceb,Specialization
22392,3008.0,5c9e623434cda4f3677e4e37,Internationality
22393,3009.0,5c9e7d8334cda4f3677e6b4f,Soft skills and digital literacy
22394,3009.0,5c9e60cb34cda4f3677e4be3,Practical relevance / professionalization
22395,3009.0,5c9e496834cda4f3677e32a1,Specialization
22396,3009.0,5c9e498134cda4f3677e32c9,Specialization
22397,3009.0,5c9e67c234cda4f3677e56bf,Specialization
22398,3009.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
22399,3009.0,5e85b1eee7d33897f89a8d22,Soft skills and digital literacy
22400,3009.0,5c9e41f334cda4f3677e2669,Internationality
22401,3009.0,5c9e34d534cda4f3677e1107,Specialization
22402,3009.0,5c9e63ee34cda4f3677e5101,Specialization
22403,3009.0,5c9e636734cda4f3677e5027,Practical relevance / professionalization
22404,3009.0,5c9e61c234cda4f3677e4d7b,Internationality
22405,3009.0,5c9e3a5934cda4f3677e1a09,Soft skills and digital literacy
22406,3009.0,5c9e5c9634cda4f3677e44fb,Specialization
22407,3009.0,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
22408,3010.0,5c9e5b5e34cda4f3677e42fb,Specialization
22409,3010.0,5c9e636634cda4f3677e5025,Practical relevance / professionalization
22410,3010.0,5c9e7d6634cda4f3677e6b23,Specialization
22411,3010.0,5c9e7ea034cda4f3677e6d1b,Internationality
22412,3010.0,5c9e7c4034cda4f3677e6937,Specialization
22413,3010.0,5c9e4f5034cda4f3677e3c4f,Soft skills and digital literacy
22414,3010.0,5c9e7d3134cda4f3677e6ac9,Soft skills and digital literacy
22415,3010.0,5c9e644534cda4f3677e518d,Soft skills and digital literacy
22416,3010.0,5c9e67db34cda4f3677e56e9,Soft skills and digital literacy
22417,3010.0,5c9e3a0b34cda4f3677e1989,Soft skills and digital literacy
22418,3010.0,5c9e410534cda4f3677e24e9,Soft skills and digital literacy
22419,3010.0,5c9e63ee34cda4f3677e5101,Soft skills and digital literacy
22420,3010.0,5c9e361134cda4f3677e1309,Internationality
22421,3010.0,5c9e5cf434cda4f3677e4593,Internationality
22422,3010.0,5c9e7d6934cda4f3677e6b27,Internationality
22423,3010.0,5c9e61c234cda4f3677e4d7b,Internationality
22424,3013.0,5c9e498a34cda4f3677e32d9,Academic excellence
22425,3013.0,5c9e498a34cda4f3677e32d9,Academic excellence
22426,3013.0,5c9e4e9534cda4f3677e3b17,Soft skills and digital literacy
22427,3013.0,5c9e8aa234cda4f3677e7365,Academic excellence
22428,3013.0,5c9e345f34cda4f3677e1047,Internationality
22429,3013.0,5c9e895334cda4f3677e7141,Specialization
22430,3013.0,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
22431,3013.0,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
22432,3013.0,5c9e515e34cda4f3677e3fa7,Academic excellence
22433,3013.0,5c9e5dbd34cda4f3677e46e7,Specialization
22434,3013.0,5c9e50f934cda4f3677e3f03,Academic excellence
22435,3014.0,5c9e3bc934cda4f3677e1c63,Academic excellence
22436,3014.0,5c9e5d6334cda4f3677e464d,Academic excellence
22437,3014.0,5c9e5b5e34cda4f3677e42fb,Academic excellence
22438,3014.0,5c9e636634cda4f3677e5025,Practical relevance / professionalization
22439,3014.0,5c9e7d6634cda4f3677e6b23,Academic excellence
22440,3014.0,5c9e7d6034cda4f3677e6b19,Academic excellence
22441,3014.0,5c9e7d5334cda4f3677e6b03,Academic excellence
22442,3014.0,5c9e7d4d34cda4f3677e6af9,Academic excellence
22443,3014.0,5c9e611234cda4f3677e4c59,Academic excellence
22444,3014.0,5c9e677634cda4f3677e5643,Academic excellence
22445,3014.0,5e8c6df1dc39552aa1e7bdf3,Academic excellence
22446,3014.0,5c9e41e234cda4f3677e264d,Academic excellence
22447,3014.0,5c9e645734cda4f3677e51ab,Academic excellence
22448,3014.0,5c9e645934cda4f3677e51ad,Academic excellence
22449,3015.0,5e84b7141ead1a77be3bd39c,Specialization
22450,3015.0,5c9e6be834cda4f3677e5d83,Specialization
22451,3015.0,5c9e6c1634cda4f3677e5dcf,Specialization
22452,3015.0,5c9e4dfa34cda4f3677e3a13,Specialization
22453,3015.0,5c9e4c2834cda4f3677e372d,Specialization
22454,3015.0,5c9e49f334cda4f3677e3385,Practical relevance / professionalization
22455,3015.0,5c9e5a4734cda4f3677e4135,Specialization
22456,3015.0,5c9e3c9c34cda4f3677e1dbd,Specialization
22457,3015.0,5e8c8b0f23d6684db014ea37,Specialization
22458,3015.0,5c9e8ca934cda4f3677e74cd,Specialization
22459,3017.0,5c9e4dfb34cda4f3677e3a15,Internationality
22460,3017.0,5c9e5d6334cda4f3677e464d,Practical relevance / professionalization
22461,3017.0,5c9e645734cda4f3677e51ab,Specialization
22462,3017.0,5c9e6be834cda4f3677e5d83,Internationality
22463,3017.0,5c9e5c6c34cda4f3677e44b7,Academic excellence
22464,3017.0,5c9e49f334cda4f3677e3385,Practical relevance / professionalization
22465,3017.0,5c9e5a4734cda4f3677e4135,Specialization
22466,3017.0,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
22467,3017.0,5c9e8aa234cda4f3677e7365,Specialization
22468,3017.0,5c9e88f634cda4f3677e70a3,Specialization
22469,3020.0,5c9e7d3134cda4f3677e6ac9,Soft skills and digital literacy
22470,3020.0,5c9e63ae34cda4f3677e5099,Internationality
22471,3020.0,5c9e5a3234cda4f3677e4111,Academic excellence
22472,3020.0,5c9e515e34cda4f3677e3fa7,Specialization
22473,3020.0,5c9e473634cda4f3677e2f0b,Academic excellence
22474,3020.0,5c9e5dbd34cda4f3677e46e7,Specialization
22475,3020.0,5c9e63ee34cda4f3677e5101,Practical relevance / professionalization
22476,3020.0,5c9e639034cda4f3677e5069,Practical relevance / professionalization
22477,3020.0,5c9e61c234cda4f3677e4d7b,Internationality
22478,3020.0,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
22479,3020.0,5c9e50f934cda4f3677e3f03,Specialization
22480,3020.0,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
22481,3020.0,5c9e8f7734cda4f3677e795b,Specialization
22482,3021.0,5c9e677634cda4f3677e5643,Soft skills and digital literacy
22483,3021.0,5c9e6be834cda4f3677e5d83,Internationality
22484,3021.0,5c9e7ea034cda4f3677e6d1b,Internationality
22485,3021.0,5c9e7da234cda4f3677e6b81,Practical relevance / professionalization
22486,3022.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
22487,3022.0,5c9e636634cda4f3677e5025,Specialization
22488,3022.0,5c9e7d6634cda4f3677e6b23,Practical relevance / professionalization
22489,3022.0,5e8c6df1dc39552aa1e7bdf3,Practical relevance / professionalization
22490,3022.0,5c9e645934cda4f3677e51ad,Soft skills and digital literacy
22491,3022.0,5c9e63c734cda4f3677e50c3,Specialization
22492,3022.0,5c9e7d8334cda4f3677e6b4f,Internationality
22493,3022.0,5e8c879823d6684db014ea30,Soft skills and digital literacy
22494,3022.0,5c9e7ead34cda4f3677e6d31,Academic excellence
22495,3022.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
22496,3022.0,5c9e3ffb34cda4f3677e233b,Specialization
22497,3022.0,5c9e4e2c34cda4f3677e3a6d,Practical relevance / professionalization
22498,3022.0,5c9e8c2b34cda4f3677e73fd,Academic excellence
22499,3022.0,5c9e5c9634cda4f3677e44fb,Academic excellence
22500,3022.0,5c9e5fba34cda4f3677e4a1b,Practical relevance / professionalization
22501,3023.0,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
22502,3023.0,5c9e7d6634cda4f3677e6b23,Internationality
22503,3023.0,5c9e4dfa34cda4f3677e3a13,Specialization
22504,3023.0,5c9e4c2834cda4f3677e372d,Practical relevance / professionalization
22505,3023.0,5c9e88f634cda4f3677e70a3,Internationality
22506,3023.0,5c9e7c2734cda4f3677e690f,Internationality
22507,3023.0,5c9e420034cda4f3677e267f,Practical relevance / professionalization
22508,3023.0,5c9e420034cda4f3677e267f,Practical relevance / professionalization
22509,3023.0,5c9e470b34cda4f3677e2ec5,Specialization
22510,3023.0,5c9e411734cda4f3677e2507,Specialization
22511,3023.0,5c9e3e0234cda4f3677e2009,Specialization
22512,3023.0,5c9e3fa734cda4f3677e22b9,Internationality
22513,3024.0,5c9e7d6634cda4f3677e6b23,Internationality
22514,3024.0,5c9e35b234cda4f3677e126b,Practical relevance / professionalization
22515,3024.0,5c9e355834cda4f3677e11d9,Soft skills and digital literacy
22516,3024.0,5c9e355634cda4f3677e11d7,Internationality
22517,3024.0,5c9e895334cda4f3677e7141,Specialization
22518,3024.0,5c9e4f5034cda4f3677e3c4f,Practical relevance / professionalization
22519,3024.0,5c9e7cb934cda4f3677e69ff,Internationality
22520,3024.0,5e84a9f41ead1a77be3bd385,Internationality
22521,3024.0,5e84a9f41ead1a77be3bd385,Internationality
22522,3024.0,5c9e61ba34cda4f3677e4d6d,Academic excellence
22523,3024.0,5c9e636b34cda4f3677e502d,Academic excellence
22524,3027.0,5c9e636634cda4f3677e5025,Internationality
22525,3027.0,5c9e7d6634cda4f3677e6b23,Specialization
22526,3027.0,5c9e645734cda4f3677e51ab,Academic excellence
22527,3027.0,5c9e5c6c34cda4f3677e44b7,Specialization
22528,3027.0,5c9e60cb34cda4f3677e4be3,Internationality
22529,3027.0,5c9e60b534cda4f3677e4bbf,Specialization
22530,3027.0,5c9e67b134cda4f3677e56a3,Specialization
22531,3027.0,5e84b8a01ead1a77be3bd3a8,Specialization
22532,3027.0,5c9e471734cda4f3677e2ed7,Specialization
22533,3027.0,5c9e63ae34cda4f3677e5099,Practical relevance / professionalization
22534,3027.0,5c9e5a3234cda4f3677e4111,Academic excellence
22535,3027.0,5c9e67db34cda4f3677e56e9,Soft skills and digital literacy
22536,3027.0,5c9e677134cda4f3677e5639,Internationality
22537,3028.0,5c9e355634cda4f3677e11d7,Soft skills and digital literacy
22538,3028.0,5c9e5bc734cda4f3677e43a7,Practical relevance / professionalization
22539,3028.0,5c9e895334cda4f3677e7141,Specialization
22540,3028.0,5c9e7dd034cda4f3677e6bcb,Specialization
22541,3028.0,5c9e640d34cda4f3677e5131,Soft skills and digital literacy
22542,3028.0,5c9e636334cda4f3677e501f,Practical relevance / professionalization
22543,3028.0,5e85b1eee7d33897f89a8d22,Academic excellence
22544,3028.0,5c9e8c2b34cda4f3677e73fd,Academic excellence
22545,3028.0,5c9e355234cda4f3677e11d1,Internationality
22546,3028.0,5c9e34d534cda4f3677e1107,Soft skills and digital literacy
22547,3028.0,5c9e65e134cda4f3677e539d,Soft skills and digital literacy
22548,3028.0,5c9e61c234cda4f3677e4d7b,Academic excellence
22549,3028.0,5c9e49df34cda4f3677e3365,Academic excellence
22550,3028.0,5c9e4dae34cda4f3677e3997,Academic excellence
22551,3028.0,5c9e8f7734cda4f3677e795b,Academic excellence
22552,3029.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
22553,3029.0,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
22554,3029.0,5c9e7c2734cda4f3677e690f,Practical relevance / professionalization
22555,3029.0,5c9e410534cda4f3677e24e9,Practical relevance / professionalization
22556,3029.0,5c9e39fd34cda4f3677e1971,Specialization
22557,3029.0,5c9e49df34cda4f3677e3365,Academic excellence
22558,3029.0,5c9e5c9634cda4f3677e44fb,Soft skills and digital literacy
22559,3029.0,5c9e4dae34cda4f3677e3997,Soft skills and digital literacy
22560,3029.0,5c9e61ba34cda4f3677e4d6d,Academic excellence
22561,3030.0,5c9e677634cda4f3677e5643,Internationality
